# Training inputs, Training outputs, Predictions
-0.999294,0.011654,0.004456
-0.999294,0.006110,0.004456
-0.999294,0.005794,0.004456
-0.999294,0.008327,0.004456
-0.999294,0.007176,0.004456
-0.999294,0.005795,0.004456
-0.999294,0.008807,0.004456
-0.993843,0.006482,0.004557
-0.993843,0.005633,0.004557
-0.993843,0.007769,0.004557
-0.993843,0.007626,0.004557
-0.993843,0.006960,0.004557
-0.993843,0.005976,0.004557
-0.993843,0.006161,0.004557
-0.990328,0.004538,0.004623
-0.990328,0.004515,0.004623
-0.990328,0.005937,0.004623
-0.990328,0.005628,0.004623
-0.986876,0.003249,0.004687
-0.986876,0.006357,0.004687
-0.986876,0.005713,0.004687
-0.986876,0.003376,0.004687
-0.986876,0.004919,0.004687
-0.986876,0.004076,0.004687
-0.986876,0.003055,0.004687
-0.971100,0.004468,0.004982
-0.971100,0.003170,0.004982
-0.971100,0.004405,0.004982
-0.971100,0.000447,0.004982
-0.971100,0.004037,0.004982
-0.971100,0.000845,0.004982
-0.971100,0.003286,0.004982
-0.971100,0.002662,0.004982
-0.965437,0.006410,0.005089
-0.965437,0.007546,0.005089
-0.965437,0.007622,0.005089
-0.965437,0.009489,0.005089
-0.965437,0.007080,0.005089
-0.965437,0.005354,0.005089
-0.965437,0.007429,0.005089
-0.965437,0.008224,0.005089
-0.963255,0.004739,0.005131
-0.963255,0.003943,0.005131
-0.963255,0.005341,0.005131
-0.963255,0.003854,0.005131
-0.963255,0.002453,0.005131
-0.963255,0.003914,0.005131
-0.963255,0.003951,0.005131
-0.961596,0.003565,0.005162
-0.961596,0.002565,0.005162
-0.961596,0.006619,0.005162
-0.957415,0.002683,0.005241
-0.957415,0.003550,0.005241
-0.957415,0.000154,0.005241
-0.957415,0.001893,0.005241
-0.957415,0.000718,0.005241
-0.957415,0.003778,0.005241
-0.957415,0.003455,0.005241
-0.941205,0.002871,0.005552
-0.941205,0.003920,0.005552
-0.941205,0.007371,0.005552
-0.941205,0.002606,0.005552
-0.941205,0.003314,0.005552
-0.941205,0.001377,0.005552
-0.941205,0.005928,0.005552
-0.941205,0.001808,0.005552
-0.941205,0.002330,0.005552
-0.941205,0.007486,0.005552
-0.941205,0.006130,0.005552
-0.932865,0.004988,0.005713
-0.932865,0.007202,0.005713
-0.932865,0.004364,0.005713
-0.932865,0.001990,0.005713
-0.932865,0.003155,0.005713
-0.932667,0.004312,0.005717
-0.932667,0.006041,0.005717
-0.932667,0.004384,0.005717
-0.932667,0.001519,0.005717
-0.932667,0.004219,0.005717
-0.932667,0.007598,0.005717
-0.932667,0.005962,0.005717
-0.931579,0.008134,0.005738
-0.931579,0.007698,0.005738
-0.931579,0.011217,0.005738
-0.931579,0.008750,0.005738
-0.931579,0.011613,0.005738
-0.931579,0.009481,0.005738
-0.927953,0.004061,0.005809
-0.927953,0.004496,0.005809
-0.927953,0.007747,0.005809
-0.927953,0.006310,0.005809
-0.927953,0.005214,0.005809
-0.927953,0.005125,0.005809
-0.911311,0.004984,0.006136
-0.911311,0.006684,0.006136
