# Training inputs, Training outputs, Predictions
-0.993843,0.001758,-0.000090
-0.990328,-0.002511,-0.000100
-0.986876,-0.001259,-0.000109
-0.965437,0.001499,-0.000164
-0.961596,-0.000793,-0.000174
-0.957415,-0.000054,-0.000185
-0.932667,0.002090,-0.000244
-0.931579,-0.002450,-0.000247
-0.927953,-0.001986,-0.000255
-0.902079,0.002306,-0.000309
-0.897722,0.000558,-0.000317
-0.869029,-0.001224,-0.000363
-0.863864,0.000859,-0.000370
-0.851521,-0.000899,-0.000384
-0.840903,-0.000028,-0.000392
-0.830007,-0.001764,-0.000398
-0.821627,0.003713,-0.000400
-0.817939,0.002010,-0.000401
-0.789208,0.002489,-0.000388
-0.780643,-0.003866,-0.000379
-0.779728,-0.004578,-0.000378
-0.762292,0.002951,-0.000348
-0.761838,-0.003950,-0.000347
-0.731943,-0.000805,-0.000263
-0.728435,-0.005138,-0.000250
-0.721719,0.003120,-0.000224
-0.703013,0.005616,-0.000136
-0.694577,-0.001886,-0.000089
-0.692257,-0.004319,-0.000075
-0.674282,-0.000120,0.000045
-0.672154,-0.004942,0.000060
-0.662795,-0.002954,0.000134
-0.645550,-0.001610,0.000289
-0.642260,0.005622,0.000321
-0.633333,-0.000725,0.000414
-0.626862,0.001000,0.000487
-0.626788,-0.000363,0.000488
-0.616819,0.006138,0.000609
-0.612365,-0.000673,0.000666
-0.593005,-0.000980,0.000943
-0.588087,-0.002692,0.001020
-0.582471,0.001837,0.001114
-0.565612,-0.000526,0.001421
-0.559356,0.002136,0.001547
-0.559147,0.004472,0.001551
-0.552576,0.003475,0.001691
-0.544948,0.011234,0.001864
-0.535024,-0.000210,0.002108
-0.522682,0.000989,0.002442
-0.515486,-0.000415,0.002656
-0.492787,0.012265,0.003439
-0.486024,0.004935,0.003710
-0.462893,0.003537,0.004809
-0.457575,0.000205,0.005107
-0.444430,0.002469,0.005934
-0.432998,-0.017264,0.006780
-0.423718,0.010458,0.007571
-0.415699,0.008856,0.008346
-0.412673,0.016167,0.008663
-0.397638,0.013763,0.010473
-0.386967,0.026183,0.012045
-0.382085,-0.001609,0.012859
-0.368176,0.007219,0.015579
-0.356003,0.016165,0.018551
-0.343314,0.015732,0.022400
-0.338714,0.036004,0.024023
-0.329504,0.020834,0.027704
-0.322146,0.036156,0.031115
-0.320909,0.028772,0.031733
-0.309252,0.046283,0.038300
-0.300773,0.078362,0.044024
-0.290321,-0.033307,0.052392
-0.283525,0.036486,0.058733
-0.279791,0.061872,0.062557
-0.272042,0.063806,0.071336
-0.254431,0.104572,0.096210
-0.250329,0.077933,0.103130
-0.243310,0.103473,0.116087
-0.223736,0.195175,0.160543
-0.220867,0.178024,0.168184
-0.214579,0.225118,0.186001
-0.167970,0.310750,0.363781
-0.163947,0.267148,0.382341
-0.157116,0.194235,0.414586
-0.152858,0.290708,0.435031
-0.137382,0.286341,0.510237
-0.132481,0.640047,0.533901
-0.119001,0.556668,0.597142
-0.106794,0.533525,0.650584
-0.104158,0.617513,0.661499
-0.099653,0.621564,0.679579
-0.085144,0.652989,0.732400
-0.076206,0.957317,0.760549
-0.074264,0.774639,0.766211
-0.073557,0.749584,0.768230
-0.070921,0.766760,0.775570
-0.051286,0.848783,0.820895
-0.044095,0.929255,0.833487
-0.042190,0.988132,0.836476
-0.014633,0.896953,0.863414
-0.014475,0.955434,0.863487
-0.013458,0.676433,0.863936
0.014829,0.880755,0.864060
0.015273,1.103563,0.864000
0.015558,0.958708,0.863872
0.016429,1.281832,0.863384
0.044291,0.811766,0.832931
0.046146,0.839552,0.829833
0.072736,0.718517,0.769381
0.073752,0.759955,0.766455
0.075209,0.837063,0.762182
0.076733,0.800280,0.757608
0.101467,0.464984,0.669231
0.107321,0.593182,0.644676
0.118001,0.510109,0.596913
0.130199,0.386299,0.538745
0.132676,0.421773,0.526606
0.134998,0.413501,0.515165
0.137909,0.521595,0.500750
0.151858,0.513847,0.431471
0.158930,0.507880,0.396882
0.168497,0.570103,0.351511
0.187662,0.421682,0.268309
0.191600,0.248993,0.252789
0.219573,0.144143,0.160124
