# Training inputs, Training outputs, Predictions
-0.999294,0.007206,0.003449
-0.993843,0.006078,0.003586
-0.990328,0.003391,0.003675
-0.986876,0.003075,0.003762
-0.965437,0.002689,0.004317
-0.961596,0.002691,0.004418
-0.957415,0.006750,0.004529
-0.941205,0.004242,0.004966
-0.932667,0.006905,0.005200
-0.931579,0.003054,0.005230
-0.927953,0.002110,0.005331
-0.911311,0.005705,0.005799
-0.898491,0.008460,0.006168
-0.897722,0.007434,0.006190
-0.871491,0.006352,0.006966
-0.869029,0.004081,0.007041
-0.851521,0.009645,0.007577
-0.846670,0.009339,0.007727
-0.839567,0.004811,0.007950
-0.830007,0.009867,0.008253
-0.821627,0.008056,0.008521
-0.810105,0.007451,0.008896
-0.796149,0.010784,0.009357
-0.791732,0.012572,0.009505
-0.789208,0.011430,0.009590
-0.779728,0.012599,0.009911
-0.762292,0.010511,0.010512
-0.760476,0.016071,0.010575
-0.749140,0.010450,0.010975
-0.731745,0.006553,0.011600
-0.728435,0.012197,0.011721
-0.721719,0.014991,0.011968
-0.702049,0.012725,0.012705
-0.672154,0.015595,0.013871
-0.662795,0.013362,0.014250
-0.657376,0.013047,0.014472
-0.645550,0.013552,0.014967
-0.642260,0.017198,0.015107
-0.633333,0.015663,0.015492
-0.626788,0.013123,0.015781
-0.616819,0.010459,0.016230
-0.612365,0.011947,0.016436
-0.593005,0.016711,0.017364
-0.588087,0.026521,0.017610
-0.574410,0.024322,0.018323
-0.559356,0.019377,0.019161
-0.559147,0.024605,0.019173
-0.544948,0.019421,0.020029
-0.530625,0.026112,0.020969
-0.525290,0.017844,0.021343
-0.522682,0.024973,0.021532
-0.504437,0.020482,0.022957
-0.491433,0.038842,0.024113
-0.473849,0.027169,0.025914
-0.473162,0.035160,0.025990
-0.462893,0.032950,0.027206
-0.457575,0.041458,0.027890
-0.456562,0.044227,0.028025
-0.443261,0.045126,0.029943
-0.432998,0.040528,0.031638
-0.415699,0.039255,0.035016
-0.403104,0.020869,0.037981
-0.397638,0.068949,0.039425
-0.389860,0.027594,0.041667
-0.382085,0.052854,0.044152
-0.368176,0.090158,0.049298
-0.358236,0.081460,0.053618
-0.351497,0.040481,0.056899
-0.343314,0.069155,0.061311
-0.338714,0.053131,0.064018
-0.322146,0.036771,0.075305
-0.313420,0.067638,0.082355
-0.300773,0.170681,0.094160
-0.272042,0.156520,0.129501
-0.259733,0.100380,0.149017
-0.254431,0.216355,0.158356
-0.250329,0.148185,0.165988
-0.229146,0.171828,0.211444
-0.220867,0.170739,0.232115
-0.220573,0.025018,0.232878
-0.191405,0.302493,0.319312
-0.186716,0.279742,0.335073
-0.185847,0.099591,0.338044
-0.163947,0.537085,0.417698
-0.161943,0.635923,0.425372
-0.157116,0.534878,0.444049
-0.152858,0.501771,0.460718
-0.132481,0.763094,0.541754
-0.128384,0.445086,0.558028
-0.119001,0.548670,0.594878
-0.106794,0.395288,0.641318
-0.104158,0.618532,0.651043
-0.099653,0.808790,0.667367
-0.085144,1.034163,0.716989
-0.076206,0.884106,0.744980
-0.074264,0.644557,0.750779
-0.070921,0.873365,0.760509
-0.045618,0.858904,0.823440
-0.044369,0.872288,0.826037
-0.044095,0.815941,0.826599
-0.015030,0.790838,0.870367
-0.014633,0.871946,0.870629
-0.014475,0.741525,0.870732
-0.013458,0.879789,0.871383
0.014829,0.902613,0.880773
0.015558,0.742940,0.880782
0.016429,0.914036,0.880778
0.044004,1.114764,0.870882
0.044291,1.078025,0.870673
0.050286,0.894159,0.865311
0.072736,0.843220,0.817192
0.075209,0.931351,0.810119
0.076733,0.868102,0.805576
0.084144,0.783777,0.781494
0.101467,0.679286,0.712425
0.103214,0.445209,0.704516
0.105104,0.498358,0.695784
0.107321,0.557207,0.685302
0.134998,0.491766,0.538881
0.162138,0.379888,0.389827
0.168497,0.320675,0.357666
0.191600,0.506438,0.256444
0.194787,0.366250,0.244602
0.219573,0.140203,0.169705
0.221062,0.145987,0.166107
0.224682,0.122939,0.157739
0.229673,0.168456,0.147050
0.245125,0.082902,0.119512
0.250524,0.178781,0.111612
0.254576,0.164756,0.106189
0.260261,0.133365,0.099248
0.279986,0.106972,0.080173
0.284471,0.045326,0.076724
0.309448,0.043040,0.061794
0.314365,0.061287,0.059522
0.321146,0.059464,0.056664
0.321437,0.055637,0.056548
0.338910,0.054260,0.050391
0.352024,0.035857,0.046621
0.355003,0.049444,0.045844
0.360050,0.057305,0.044585
0.368372,0.050620,0.042651
0.374154,0.065752,0.041396
0.382612,0.051463,0.039677
0.388782,0.046831,0.038498
0.397833,0.031549,0.036868
0.404049,0.041853,0.035808
0.413200,0.026673,0.034325
0.417513,0.034933,0.033655
0.427295,0.024464,0.032195
0.443788,0.032387,0.029900
0.446245,0.029235,0.029574
0.474376,0.028873,0.026088
0.486219,0.039095,0.024742
0.490433,0.028852,0.024279
0.504964,0.027855,0.022742
0.523627,0.019956,0.020898
0.524290,0.022012,0.020835
0.535552,0.017811,0.019792
0.545143,0.025445,0.018941
0.558147,0.013419,0.017842
0.561170,0.020788,0.017595
0.566140,0.022656,0.017197
0.583416,0.016516,0.015878
0.589902,0.022982,0.015409
0.596728,0.013287,0.014931
0.604067,0.011523,0.014434
0.613311,0.012600,0.013832
0.618633,0.010440,0.013498
0.633529,0.011081,0.012608
0.643205,0.009546,0.012066
0.647365,0.013577,0.011841
0.657903,0.011552,0.011294
0.673100,0.014372,0.010558
0.676096,0.011646,0.010420
0.688491,0.012484,0.009875
0.692453,0.010718,0.009709
0.693577,0.007860,0.009663
0.702994,0.006381,0.009286
0.704828,0.008231,0.009216
0.721915,0.006533,0.008594
0.732889,0.009199,0.008229
0.749667,0.008741,0.007721
0.751376,0.008516,0.007673
0.761292,0.006790,0.007402
0.762291,0.007208,0.007376
0.762783,0.007008,0.007364
0.780255,0.007978,0.006938
0.780838,0.010028,0.006924
0.791022,0.006989,0.006703
0.792678,0.009736,0.006668
0.795149,0.004719,0.006618
0.810843,0.004723,0.006320
0.819753,0.006379,0.006168
0.829007,0.005809,0.006023
0.839762,0.005385,0.005870
0.848485,0.009224,0.005757
0.872019,0.006264,0.005500
0.877216,0.008566,0.005452
0.896722,0.005950,0.005298
0.898686,0.004015,0.005285
0.902606,0.004899,0.005259
0.905948,0.004929,0.005239
0.912256,0.002790,0.005203
0.928148,0.003719,0.005129
0.934679,0.004242,0.005105
0.942150,0.004271,0.005082
0.957610,0.004022,0.005047
0.963411,0.006881,0.005039
0.963782,0.004408,0.005038
0.964437,0.006582,0.005037
0.972045,0.007651,0.005030
0.987072,0.004734,0.005027
0.992142,0.002908,0.005029
