# Training inputs, Training outputs, Predictions
-0.999294,0.003260,0.005308
-0.990328,0.005017,0.005436
-0.986876,0.004762,0.005486
-0.971100,0.006367,0.005723
-0.965437,0.010394,0.005810
-0.961596,0.003605,0.005871
-0.932865,0.004402,0.006347
-0.931579,0.008296,0.006370
-0.911311,0.005882,0.006733
-0.904133,0.008671,0.006868
-0.902079,0.008943,0.006907
-0.881416,0.006208,0.007313
-0.871491,0.007091,0.007517
-0.869029,0.003909,0.007569
-0.863864,0.005863,0.007678
-0.846670,0.013267,0.008055
-0.839567,0.010807,0.008216
-0.830007,0.007375,0.008439
-0.821627,0.007105,0.008640
-0.817939,0.010189,0.008729
-0.810315,0.006467,0.008918
-0.810105,0.012017,0.008923
-0.796149,0.011190,0.009280
-0.791732,0.011087,0.009396
-0.789208,0.007962,0.009463
-0.780643,0.006428,0.009694
-0.762292,0.008127,0.010208
-0.761838,0.009578,0.010221
-0.760476,0.008668,0.010260
-0.751181,0.009346,0.010533
-0.749140,0.010398,0.010594
-0.728435,0.015052,0.011231
-0.721719,0.009473,0.011446
-0.702049,0.012475,0.012101
-0.687964,0.010645,0.012594
-0.672154,0.014563,0.013172
-0.662795,0.017826,0.013527
-0.660720,0.007801,0.013608
-0.645550,0.016730,0.014209
-0.642260,0.012031,0.014343
-0.633333,0.014309,0.014714
-0.626862,0.015008,0.014990
-0.626788,0.017258,0.014993
-0.616819,0.019322,0.015430
-0.612365,0.012783,0.015629
-0.603872,0.014052,0.016018
-0.596200,0.016073,0.016379
-0.593005,0.015077,0.016532
-0.588087,0.017579,0.016771
-0.582471,0.019521,0.017050
-0.574410,0.020338,0.017459
-0.565612,0.018756,0.017920
-0.559356,0.012723,0.018257
-0.559147,0.013895,0.018268
-0.552576,0.018500,0.018632
-0.544948,0.018548,0.019066
-0.535024,0.017921,0.019652
-0.530625,0.022962,0.019920
-0.525290,0.023758,0.020252
-0.522682,0.023882,0.020417
-0.515486,0.019836,0.020883
-0.504437,0.019766,0.021629
-0.501893,0.021702,0.021807
-0.486024,0.024142,0.024154
-0.473162,0.024098,0.026219
-0.462893,0.026199,0.027972
-0.443261,0.035878,0.031630
-0.432998,0.039670,0.033727
-0.415699,0.042673,0.037609
-0.412673,0.038686,0.038339
-0.403104,0.041110,0.040759
-0.397638,0.055658,0.042224
-0.389860,0.053203,0.044423
-0.386967,0.052321,0.045278
-0.382085,0.029580,0.046769
-0.373209,0.051629,0.049649
-0.368176,0.039661,0.051388
-0.358236,0.035757,0.055072
-0.351497,0.051682,0.057779
-0.343314,0.084084,0.061323
-0.338714,0.084809,0.063452
-0.322146,0.071853,0.072055
-0.320909,0.075069,0.072763
-0.313420,0.063945,0.077272
-0.309252,0.091263,0.079956
-0.300773,0.057765,0.085850
-0.279791,0.083943,0.103396
-0.272042,0.101600,0.111170
-0.254431,0.122705,0.132134
-0.243310,0.140556,0.148213
-0.229146,0.178886,0.172618
-0.223736,0.135746,0.183273
-0.214579,0.189287,0.203211
-0.198558,0.232027,0.244507
-0.193842,0.473841,0.258361
-0.191405,0.346979,0.265838
-0.186716,0.330253,0.280842
-0.163947,0.375435,0.365194
-0.161943,0.251764,0.373479
-0.137382,0.480179,0.482923
-0.134053,0.504145,0.498409
-0.128384,0.570813,0.524781
-0.119001,0.471260,0.567861
-0.106794,0.462032,0.621278
-0.104158,0.569042,0.632242
-0.099653,0.775809,0.650418
-0.076206,0.774692,0.731800
-0.074264,0.922956,0.737501
-0.073557,0.554912,0.739535
-0.070921,0.847031,0.746944
-0.051286,0.762701,0.793803
-0.044369,0.874533,0.807241
-0.044095,0.848598,0.807745
-0.042190,0.869935,0.811194
