# Training inputs, Training outputs, Predictions
-0.999294,0.004842,0.004439
-0.993843,0.007382,0.004582
-0.990328,0.005195,0.004674
-0.965437,0.006391,0.005324
-0.963255,0.005808,0.005381
-0.932865,0.006722,0.006173
-0.931579,0.008171,0.006206
-0.927953,0.005923,0.006301
-0.911311,0.004766,0.006735
-0.904133,0.004343,0.006922
-0.902079,0.004171,0.006976
-0.898491,0.008899,0.007069
-0.875402,0.005711,0.007672
-0.871491,0.005458,0.007774
-0.869029,0.003290,0.007838
-0.863864,0.012624,0.007973
-0.830007,0.011073,0.008862
-0.817939,0.010559,0.009181
-0.810315,0.004771,0.009383
-0.810105,0.011118,0.009389
-0.796149,0.010717,0.009760
-0.779728,0.007452,0.010202
-0.762292,0.010008,0.010676
-0.761838,0.007242,0.010689
-0.751181,0.006353,0.010983
-0.731745,0.011769,0.011528
-0.721719,0.009344,0.011816
-0.718552,0.012191,0.011907
-0.702049,0.011042,0.012394
-0.692257,0.013555,0.012691
-0.687964,0.006986,0.012823
-0.672154,0.011335,0.013323
-0.662795,0.014322,0.013630
-0.660720,0.012949,0.013699
-0.645550,0.014815,0.014221
-0.642260,0.013035,0.014338
-0.626862,0.019639,0.014909
-0.626788,0.016415,0.014912
-0.616819,0.013678,0.015303
-0.612365,0.015776,0.015484
-0.603872,0.012038,0.015841
-0.596200,0.019059,0.016178
-0.582471,0.022063,0.016822
-0.574410,0.026056,0.017227
-0.565612,0.013801,0.017695
-0.559356,0.019199,0.018046
-0.559147,0.017215,0.018058
-0.552576,0.018905,0.018445
-0.535024,0.024224,0.019582
-0.525290,0.020308,0.020287
-0.522682,0.022389,0.020487
-0.515486,0.017426,0.021061
-0.504437,0.026749,0.022018
-0.501893,0.018912,0.022253
-0.492787,0.023968,0.023141
-0.486024,0.019979,0.023853
-0.457575,0.030561,0.027444
-0.456562,0.043376,0.027592
-0.443261,0.021204,0.029698
-0.427100,0.045402,0.032700
-0.423718,0.060515,0.033399
-0.415699,0.046660,0.035166
-0.403104,0.041633,0.038284
-0.397638,0.041072,0.039782
-0.386967,0.038752,0.042992
-0.368176,0.055070,0.049702
-0.351497,0.059687,0.057020
-0.343314,0.069813,0.061168
-0.338714,0.038248,0.063680
-0.322146,0.113630,0.073940
-0.320909,0.081226,0.074788
-0.313420,0.097935,0.080199
-0.290321,0.089688,0.100196
-0.288288,0.075352,0.102226
-0.283525,0.113809,0.107171
-0.272042,0.074894,0.120266
-0.259733,0.149035,0.136326
-0.254431,0.205190,0.143956
-0.250329,0.066521,0.150173
-0.243310,0.109008,0.161477
-0.220573,0.157265,0.204463
-0.193842,0.205716,0.269191
-0.186716,0.159811,0.289286
-0.185847,0.373903,0.291821
-0.167970,0.265931,0.348045
-0.157116,0.320710,0.385874
-0.152858,0.438303,0.401429
-0.137382,0.293447,0.461017
-0.132481,0.659503,0.480750
-0.106794,0.710110,0.588346
-0.103019,0.575293,0.604403
-0.099653,0.532188,0.618695
-0.085144,0.617478,0.679388
-0.076206,0.632804,0.715405
-0.073557,0.717987,0.725789
-0.070921,0.621251,0.735967
-0.051286,0.855421,0.805784
-0.045618,0.864732,0.823564
-0.044095,0.936543,0.828133
-0.042190,0.872277,0.831285
-0.017429,0.867478,0.863403
-0.014475,0.877284,0.866317
-0.013458,0.906033,0.867272
0.014829,0.801493,0.883286
0.015273,0.851126,0.883368
0.015420,0.872928,0.883394
0.015558,0.738350,0.883417
0.045314,0.951202,0.876017
0.050286,0.859075,0.872320
0.072736,0.827639,0.813061
0.073752,0.824069,0.809402
0.076733,0.714727,0.798360
0.084144,0.819617,0.768975
0.103214,0.796399,0.682693
0.105104,0.607574,0.673493
0.107321,0.795689,0.662581
0.130199,0.686686,0.546113
0.132676,0.327995,0.533424
0.134998,0.351476,0.521579
0.137909,0.492533,0.506813
0.151858,0.368848,0.438131
0.162138,0.398960,0.390656
0.164893,0.491667,0.378496
0.185716,0.191674,0.295304
0.187662,0.260713,0.288355
0.191600,0.397108,0.274726
0.199085,0.417220,0.250423
0.216393,0.162507,0.201902
0.219573,0.202556,0.194083
0.221062,0.163072,0.190533
0.224682,0.182334,0.182186
0.229673,0.238580,0.171317
0.245125,0.129645,0.141995
0.279986,0.076749,0.095130
0.284471,0.058439,0.090618
0.309448,0.077070,0.070125
0.314365,0.068559,0.066873
0.321146,0.071329,0.062738
0.321437,0.062692,0.062569
0.331319,0.101984,0.057214
0.338910,0.044664,0.053562
0.344260,0.041388,0.051203
0.360050,0.051329,0.045133
0.368372,0.045260,0.042396
0.374154,0.041527,0.040656
0.388782,0.063216,0.036760
0.388860,0.034090,0.036741
0.397833,0.050457,0.034665
0.427295,0.028113,0.029121
0.433943,0.024857,0.028085
0.446245,0.026085,0.026333
0.456575,0.027710,0.025004
0.456757,0.029935,0.024982
0.463838,0.028004,0.024138
0.486219,0.021819,0.021759
0.490433,0.018127,0.021353
0.493732,0.019400,0.021044
0.503708,0.021014,0.020149
0.504964,0.017873,0.020041
0.523627,0.020440,0.018522
0.524290,0.018434,0.018471
0.532439,0.010841,0.017861
0.558147,0.013020,0.016099
0.561170,0.012065,0.015906
0.566140,0.015704,0.015595
0.574605,0.011303,0.015082
0.583416,0.017563,0.014569
0.592005,0.018498,0.014087
0.596728,0.010088,0.013830
0.604067,0.010059,0.013441
0.618633,0.012877,0.012702
0.625862,0.010540,0.012352
0.627315,0.015730,0.012282
0.633529,0.012544,0.011991
0.647365,0.010950,0.011368
0.657903,0.010014,0.010916
0.659720,0.010843,0.010841
0.662991,0.014318,0.010705
0.676096,0.009556,0.010181
0.692453,0.009986,0.009565
0.702994,0.011586,0.009189
0.721915,0.006346,0.008555
0.727435,0.008460,0.008380
0.732889,0.007805,0.008211
0.733559,0.006851,0.008190
0.751376,0.008316,0.007667
0.762291,0.007639,0.007367
0.762783,0.007894,0.007353
0.780255,0.007591,0.006905
0.780838,0.006137,0.006891
0.792678,0.008067,0.006608
0.795149,0.008785,0.006552
0.810300,0.003765,0.006219
0.819753,0.009623,0.006024
0.829007,0.006740,0.005842
0.841431,0.004209,0.005613
0.848485,0.005077,0.005490
0.869224,0.005368,0.005157
0.872019,0.003735,0.005115
0.877216,0.004739,0.005039
0.896722,0.004945,0.004777
0.898686,0.001563,0.004753
0.912256,0.004250,0.004593
0.933194,0.003919,0.004375
0.934679,0.004402,0.004361
0.942150,0.003716,0.004293
0.957610,0.003988,0.004165
0.963411,0.003610,0.004121
0.963782,0.003206,0.004119
0.964437,0.001150,0.004114
0.972045,0.005439,0.004061
0.992142,0.003335,0.003940
0.994370,0.006283,0.003928
0.998294,0.004449,0.003908
