# Training inputs, Training outputs, Predictions
-0.999294,0.006617,0.005037
-0.993843,0.003316,0.005101
-0.990328,0.005871,0.005144
-0.965437,0.006977,0.005462
-0.963255,0.004160,0.005492
-0.932865,0.003789,0.005932
-0.931579,0.004463,0.005952
-0.927953,0.003540,0.006008
-0.911311,0.006732,0.006278
-0.904133,0.007443,0.006400
-0.902079,0.007739,0.006436
-0.898491,0.006756,0.006498
-0.875402,0.007909,0.006924
-0.871491,0.006484,0.006999
-0.869029,0.008622,0.007047
-0.863864,0.008985,0.007150
-0.830007,0.007868,0.007873
-0.817939,0.013240,0.008152
-0.810315,0.008923,0.008334
-0.810105,0.005076,0.008339
-0.796149,0.011957,0.008687
-0.779728,0.007440,0.009117
-0.762292,0.005853,0.009599
-0.761838,0.019303,0.009612
-0.751181,0.009907,0.009922
-0.731745,0.003493,0.010515
-0.721719,0.011413,0.010836
-0.718552,0.011729,0.010940
-0.702049,0.013238,0.011499
-0.692257,0.011845,0.011845
-0.687964,0.009620,0.012001
-0.672154,0.009556,0.012595
-0.662795,0.013885,0.012964
-0.660720,0.011261,0.013047
-0.645550,0.011784,0.013679
-0.642260,0.014288,0.013821
-0.626862,0.014790,0.014513
-0.626788,0.010914,0.014517
-0.616819,0.014763,0.014992
-0.612365,0.014496,0.015211
-0.603872,0.013835,0.015644
-0.596200,0.021151,0.016050
-0.582471,0.023484,0.016823
-0.574410,0.016673,0.017305
-0.565612,0.010215,0.017860
-0.559356,0.024412,0.018274
-0.559147,0.024920,0.018288
-0.552576,0.021369,0.018742
-0.535024,0.022411,0.020063
-0.525290,0.024465,0.020873
-0.522682,0.024505,0.021101
-0.515486,0.023492,0.021755
-0.504437,0.020537,0.022838
-0.501893,0.018178,0.023102
-0.492787,0.023138,0.024096
-0.486024,0.018264,0.024890
-0.457575,0.039823,0.028838
-0.456562,0.034957,0.028999
-0.443261,0.037384,0.031283
-0.427100,0.048359,0.034515
-0.423718,0.029188,0.035263
-0.415699,0.034549,0.037150
-0.403104,0.036808,0.040466
-0.397638,0.044554,0.042053
-0.386967,0.045924,0.045443
-0.368176,0.043029,0.052496
-0.351497,0.068636,0.060152
-0.343314,0.049644,0.064480
-0.338714,0.026829,0.067098
-0.322146,0.108498,0.077777
-0.320909,0.111007,0.078660
-0.313420,0.143654,0.084285
-0.290321,0.117870,0.105071
-0.288288,0.100322,0.107182
-0.283525,0.102600,0.112325
-0.272042,0.101419,0.125954
-0.259733,0.169957,0.142693
-0.254431,0.156804,0.150655
-0.250329,0.141102,0.157147
-0.243310,0.180719,0.168963
-0.220573,0.196611,0.214022
-0.193842,0.253034,0.282163
-0.186716,0.439954,0.303367
-0.185847,0.347833,0.306041
-0.167970,0.359438,0.365425
-0.157116,0.322192,0.405385
-0.152858,0.306224,0.421808
-0.137382,0.320846,0.484634
-0.132481,0.861244,0.505393
-0.106794,0.901318,0.617860
-0.103019,0.624657,0.634493
-0.099653,0.693085,0.649251
-0.085144,0.719758,0.711308
-0.076206,0.781503,0.747497
-0.073557,0.701128,0.757812
-0.070921,0.726737,0.767861
-0.051286,0.876693,0.834514
-0.045618,0.806303,0.850549
-0.044095,0.847870,0.854578
-0.042190,0.900674,0.859445
