# Training inputs, Training outputs, Predictions
-0.999294,0.005760,0.004184
-0.990328,0.005341,0.004426
-0.986876,0.005850,0.004519
-0.971100,0.007051,0.004944
-0.965437,0.010811,0.005097
-0.961596,0.006032,0.005200
-0.932865,0.005643,0.005972
-0.931579,0.007277,0.006007
-0.911311,0.005081,0.006550
-0.904133,0.005498,0.006743
-0.902079,0.009795,0.006798
-0.881416,0.007159,0.007351
-0.871491,0.006959,0.007616
-0.869029,0.005209,0.007683
-0.863864,0.003558,0.007821
-0.846670,0.004110,0.008280
-0.839567,0.008725,0.008471
-0.830007,0.006009,0.008726
-0.821627,0.007293,0.008951
-0.817939,0.006019,0.009049
-0.810315,0.010361,0.009254
-0.810105,0.010463,0.009259
-0.796149,0.010293,0.009634
-0.791732,0.001882,0.009753
-0.789208,0.011797,0.009821
-0.780643,0.005968,0.010052
-0.762292,0.008147,0.010549
-0.761838,0.002445,0.010561
-0.760476,0.006764,0.010598
-0.751181,0.004214,0.010851
-0.749140,0.012251,0.010907
-0.728435,0.007948,0.011477
-0.721719,0.014444,0.011664
-0.702049,0.005225,0.012220
-0.687964,0.016361,0.012626
-0.672154,0.014013,0.013094
-0.662795,0.016057,0.013378
-0.660720,0.016619,0.013442
-0.645550,0.012557,0.013920
-0.642260,0.013049,0.014026
-0.633333,0.014020,0.014320
-0.626862,0.015570,0.014540
-0.626788,0.014614,0.014542
-0.616819,0.014515,0.014891
-0.612365,0.016956,0.015052
-0.603872,0.017874,0.015367
-0.596200,0.019392,0.015664
-0.593005,0.018421,0.015791
-0.588087,0.021721,0.015992
-0.582471,0.018105,0.016228
-0.574410,0.018702,0.016581
-0.565612,0.016866,0.016989
-0.559356,0.011797,0.017295
-0.559147,0.018498,0.017305
-0.552576,0.006955,0.017643
-0.544948,0.023551,0.018057
-0.535024,0.023939,0.018637
-0.530625,0.022291,0.018912
-0.525290,0.020527,0.019259
-0.522682,0.026668,0.019435
-0.515486,0.026659,0.019945
-0.504437,0.019932,0.020803
-0.501893,0.027433,0.021014
-0.486024,0.023356,0.022474
-0.473162,0.023790,0.023865
-0.462893,0.024882,0.025135
-0.443261,0.036702,0.028054
-0.432998,0.040341,0.029892
-0.415699,0.042654,0.033598
-0.412673,0.043914,0.034337
-0.403104,0.045475,0.036877
-0.397638,0.042094,0.038480
-0.389860,0.053051,0.040971
-0.386967,0.050332,0.041966
-0.382085,0.046879,0.043735
-0.373209,0.055778,0.047263
-0.368176,0.049727,0.049458
-0.358236,0.056535,0.054255
-0.351497,0.029922,0.057888
-0.343314,0.071417,0.062762
-0.338714,0.064706,0.065743
-0.322146,0.083594,0.078103
-0.320909,0.064074,0.079136
-0.313420,0.073469,0.085761
-0.309252,0.074329,0.089731
-0.300773,0.059769,0.098482
-0.279791,-0.015835,0.124483
-0.272042,0.095656,0.135841
-0.254431,0.068112,0.165627
-0.243310,0.159456,0.187498
-0.229146,0.164674,0.219003
-0.223736,0.130997,0.232135
-0.214579,0.149258,0.255750
-0.198558,0.437209,0.301110
-0.193842,0.315734,0.315382
-0.191405,0.469465,0.322908
-0.186716,0.282583,0.337665
-0.163947,0.454304,0.413551
-0.161943,0.347815,0.420482
-0.137382,0.315934,0.506394
-0.134053,0.582513,0.517955
-0.128384,0.692477,0.537452
-0.119001,0.503550,0.568987
-0.106794,0.564829,0.608052
-0.104158,0.741627,0.616123
-0.099653,0.869153,0.629576
-0.076206,0.628084,0.691350
-0.074264,0.610183,0.695769
-0.073557,0.542900,0.697347
-0.070921,0.727791,0.703100
-0.051286,0.689811,0.738841
-0.044369,0.759730,0.748313
-0.044095,0.766939,0.748654
-0.042190,0.969587,0.750951
-0.013458,0.738697,0.769936
0.014829,0.879469,0.760091
0.015420,0.782046,0.759591
0.015558,0.841950,0.759473
0.016429,0.931963,0.758711
0.044004,0.918304,0.721849
0.045314,0.791369,0.719510
0.046146,0.855380,0.718000
0.073752,0.776771,0.657118
0.075209,0.748472,0.653379
0.076733,0.705599,0.649415
0.084144,0.677208,0.629454
0.103214,0.631924,0.573559
0.105104,0.616057,0.567735
0.118001,0.516275,0.526991
0.132676,0.605316,0.479343
0.134998,0.537736,0.471757
0.151858,0.192106,0.416966
0.158930,0.364836,0.394406
0.168497,0.360038,0.364567
0.185716,0.319795,0.313533
0.187662,0.276708,0.308021
0.191600,0.321913,0.297041
0.219573,0.254540,0.226382
0.221062,0.162301,0.223000
0.224682,0.199338,0.214941
0.229673,0.201433,0.204206
0.250524,0.152237,0.164040
0.253431,0.056860,0.159025
0.254576,0.124755,0.157086
0.260261,0.120515,0.147779
0.273856,0.114891,0.127553
0.279986,0.103548,0.119323
0.284471,0.150532,0.113632
0.287288,0.126324,0.110196
0.290849,0.156064,0.106002
0.302587,0.050783,0.093290
0.321146,0.062527,0.076360
0.321437,0.064128,0.076123
0.338910,0.071474,0.063272
0.344260,0.051134,0.059848
0.352024,0.055851,0.055260
0.355003,0.050968,0.053612
0.360050,0.044193,0.050955
0.368372,0.042887,0.046922
0.374154,0.046587,0.044356
0.382612,0.038398,0.040922
0.397833,0.049706,0.035595
0.417513,0.031179,0.030069
0.443788,0.030133,0.024551
0.446245,0.030077,0.024123
0.456575,0.027131,0.022463
0.463838,0.029909,0.021419
0.474376,0.020282,0.020064
0.474976,0.022161,0.019992
0.486219,0.021013,0.018738
0.503708,0.020883,0.017101
0.504964,0.016785,0.016997
0.515681,0.018789,0.016163
0.523627,0.019062,0.015609
0.524290,0.021338,0.015565
0.532439,0.015879,0.015051
0.535552,0.017716,0.014866
0.553521,0.016868,0.013916
0.566140,0.011701,0.013347
0.583416,0.014844,0.012671
0.589902,0.018543,0.012443
0.592005,0.019487,0.012372
0.604067,0.012604,0.011986
0.627315,0.012797,0.011329
0.647365,0.012094,0.010829
0.657903,0.010286,0.010584
0.659720,0.010188,0.010542
0.673100,0.012069,0.010245
0.676096,0.009936,0.010180
0.688491,0.011599,0.009915
0.693577,0.011116,0.009808
0.702994,0.006714,0.009612
0.704828,0.006788,0.009574
0.719079,0.007342,0.009279
0.721915,0.009662,0.009221
0.732889,0.008582,0.008994
0.733559,0.007522,0.008980
0.751376,0.007218,0.008608
0.762291,0.008438,0.008377
0.780838,0.008754,0.007977
0.795149,0.009150,0.007660
0.810300,0.003671,0.007314
0.819753,0.009706,0.007093
0.829007,0.006550,0.006873
0.839762,0.004549,0.006611
0.841431,0.007171,0.006570
0.848485,0.007952,0.006394
0.852467,0.005000,0.006293
0.862864,0.007189,0.006027
0.869224,0.006807,0.005860
0.872019,0.004253,0.005787
0.877216,0.008426,0.005648
0.882361,0.007444,0.005509
0.896722,0.005663,0.005113
0.898686,0.003693,0.005057
0.902606,0.003110,0.004946
0.905948,0.001824,0.004851
0.912256,0.002780,0.004669
0.928148,0.002852,0.004198
0.930579,0.002954,0.004125
0.933194,0.004613,0.004045
0.942150,0.004651,0.003769
0.957610,0.006181,0.003280
0.963411,0.004970,0.003092
0.963782,0.003967,0.003079
0.964437,0.005492,0.003058
0.972045,0.004938,0.002807
0.987072,0.003903,0.002299
0.992142,0.004503,0.002124
0.994370,0.004776,0.002046
0.998294,0.003650,0.001908
