# Training inputs, Training outputs, Predictions
-0.999531,0.003249,0.000421
-0.998948,0.000402,0.000421
-0.997399,0.000403,0.000422
-0.996748,0.000219,0.000422
-0.995607,-0.000841,0.000423
-0.994439,0.000630,0.000424
-0.994419,-0.001960,0.000424
-0.992727,0.000556,0.000425
-0.990618,0.000699,0.000426
-0.990402,0.000646,0.000426
-0.986816,0.000014,0.000428
-0.984842,0.001145,0.000430
-0.984842,-0.000253,0.000430
-0.983308,0.000612,0.000431
-0.982372,0.002124,0.000431
-0.981274,0.001156,0.000432
-0.978870,0.000982,0.000433
-0.978234,0.002277,0.000434
-0.974081,0.000160,0.000437
-0.972196,-0.000858,0.000438
-0.972146,0.001104,0.000438
-0.969930,0.000663,0.000439
-0.966688,-0.000090,0.000442
-0.966688,-0.001013,0.000442
-0.965795,-0.000376,0.000442
-0.963741,0.000772,0.000444
-0.963317,-0.000561,0.000444
-0.961695,0.000439,0.000445
-0.961085,-0.000680,0.000446
-0.960991,-0.001229,0.000446
-0.958003,-0.000552,0.000448
-0.957611,0.000466,0.000448
-0.957507,-0.000367,0.000448
-0.953890,-0.000059,0.000451
-0.952554,0.000461,0.000452
-0.952052,0.001144,0.000452
-0.950886,-0.000191,0.000453
-0.949974,0.000297,0.000454
-0.949248,-0.000719,0.000455
-0.948534,0.001718,0.000455
-0.948534,-0.000086,0.000455
-0.944761,-0.000963,0.000458
-0.943597,-0.000816,0.000459
-0.943112,-0.000437,0.000460
-0.941790,-0.000810,0.000461
-0.940931,0.000945,0.000461
-0.939995,-0.001084,0.000462
-0.939457,0.001544,0.000463
-0.938863,0.000590,0.000463
-0.936369,-0.000915,0.000465
-0.935633,-0.001101,0.000466
-0.934756,0.000171,0.000466
-0.934173,-0.000741,0.000467
-0.930380,0.000362,0.000470
-0.930380,-0.001053,0.000470
-0.929191,0.000613,0.000471
-0.926505,0.002556,0.000474
-0.925233,0.002282,0.000475
-0.924355,-0.000906,0.000476
-0.920263,0.000877,0.000479
-0.917377,-0.002521,0.000482
-0.916641,0.000256,0.000483
-0.916294,-0.001388,0.000483
-0.916067,0.000550,0.000483
-0.914785,-0.000218,0.000485
-0.911292,-0.000540,0.000488
-0.909500,0.001311,0.000490
-0.908248,0.001648,0.000491
-0.907334,-0.000723,0.000492
-0.905770,0.000034,0.000494
-0.905530,-0.000102,0.000494
-0.903849,0.002080,0.000495
-0.903149,-0.000928,0.000496
-0.903149,-0.001766,0.000496
-0.900379,0.000828,0.000499
-0.898737,-0.000146,0.000501
-0.898415,0.000465,0.000501
-0.896941,0.000744,0.000503
-0.894418,0.001077,0.000505
-0.892817,-0.000644,0.000507
-0.891277,-0.002175,0.000509
-0.891203,0.000640,0.000509
-0.889388,0.000657,0.000511
-0.887973,0.000389,0.000513
-0.884995,0.000799,0.000516
-0.884995,0.000659,0.000516
-0.883307,0.001045,0.000518
-0.882915,0.000850,0.000518
-0.882590,0.000838,0.000519
-0.880864,0.000210,0.000521
-0.880537,0.001130,0.000521
-0.878300,0.000372,0.000524
-0.877210,0.000547,0.000525
-0.875918,0.000376,0.000527
-0.874926,0.000336,0.000528
-0.872196,0.001005,0.000531
-0.871736,0.000354,0.000532
-0.871566,-0.000009,0.000532
-0.868239,0.000194,0.000536
-0.866841,0.000732,0.000538
-0.866447,-0.000272,0.000539
-0.866338,0.001064,0.000539
-0.863782,0.001175,0.000542
-0.862658,0.001970,0.000543
-0.862607,-0.001292,0.000544
-0.861085,0.000337,0.000546
-0.860465,0.000664,0.000546
-0.857764,-0.000419,0.000550
-0.857764,0.000396,0.000550
-0.857160,-0.000068,0.000551
-0.855683,-0.000995,0.000553
-0.853888,-0.000800,0.000555
-0.849762,-0.001555,0.000561
-0.848687,0.002315,0.000563
-0.847799,0.001162,0.000564
-0.846003,0.000604,0.000567
-0.844779,0.001440,0.000568
-0.842754,0.000448,0.000571
-0.841474,0.000936,0.000573
-0.839610,0.001057,0.000576
-0.839610,0.000911,0.000576
-0.834747,0.000698,0.000584
-0.833306,0.001372,0.000586
-0.833186,0.001306,0.000586
-0.831542,-0.000345,0.000589
-0.830533,0.000543,0.000590
-0.828348,0.000304,0.000594
-0.827752,0.001873,0.000595
-0.825185,0.000285,0.000599
-0.824898,0.000723,0.000600
-0.823393,0.002512,0.000602
-0.821456,0.000011,0.000605
-0.821456,0.000393,0.000605
-0.820230,0.001384,0.000607
-0.818813,0.001700,0.000610
-0.817080,0.002115,0.000613
-0.816610,0.001454,0.000614
-0.813942,0.000178,0.000618
-0.812630,-0.000805,0.000621
-0.812379,0.001355,0.000621
-0.812379,0.000200,0.000621
