# Training inputs, Training outputs, Predictions
-0.999531,0.000246,-0.000234
-0.998948,-0.001214,-0.000231
-0.996748,0.000309,-0.000222
-0.994419,0.000779,-0.000212
-0.993919,0.000249,-0.000210
-0.993919,0.000620,-0.000210
-0.992727,-0.000721,-0.000205
-0.990660,0.003597,-0.000197
-0.990618,-0.001166,-0.000197
-0.984844,0.000551,-0.000172
-0.984842,0.000475,-0.000172
-0.984842,0.000244,-0.000172
-0.983048,-0.000616,-0.000165
-0.982372,-0.000080,-0.000162
-0.979921,-0.000580,-0.000152
-0.978234,-0.000979,-0.000144
-0.975765,-0.001132,-0.000134
-0.974083,0.000197,-0.000127
-0.974081,0.000948,-0.000127
-0.972410,0.000186,-0.000120
-0.972196,-0.001193,-0.000119
-0.972146,0.000296,-0.000119
-0.968697,0.001394,-0.000104
-0.966688,0.000794,-0.000096
-0.966688,-0.001146,-0.000096
-0.965795,-0.000446,-0.000092
-0.965404,0.001937,-0.000090
-0.963317,0.000908,-0.000082
-0.963018,0.000372,-0.000080
-0.961695,-0.000121,-0.000075
-0.961085,-0.000415,-0.000072
-0.960991,-0.000185,-0.000072
-0.958003,-0.000569,-0.000059
-0.957611,0.000652,-0.000057
-0.957611,0.001153,-0.000057
-0.957507,0.000248,-0.000057
-0.954346,-0.001472,-0.000043
-0.953890,0.000590,-0.000041
-0.952554,-0.000123,-0.000036
-0.952052,0.000163,-0.000034
-0.950886,0.000216,-0.000029
-0.949248,0.000071,-0.000022
-0.949219,-0.000492,-0.000021
-0.948534,0.000408,-0.000019
-0.947234,-0.001252,-0.000013
-0.944761,-0.000727,-0.000002
-0.943597,-0.000491,0.000003
-0.943112,0.000233,0.000005
-0.941790,-0.001316,0.000010
-0.940931,0.001667,0.000014
-0.939457,0.000119,0.000020
-0.939457,0.000772,0.000020
-0.938863,-0.000758,0.000023
-0.936369,0.001051,0.000034
-0.935633,0.001125,0.000037
-0.934173,0.000444,0.000043
-0.932772,0.001048,0.000049
-0.932643,-0.000100,0.000050
-0.931027,0.001153,0.000057
-0.927752,0.001551,0.000071
-0.926505,-0.000470,0.000076
-0.925644,-0.000234,0.000080
-0.925233,0.002883,0.000082
-0.924355,0.000750,0.000085
-0.921303,-0.000878,0.000099
-0.921303,-0.001165,0.000099
-0.920264,0.000283,0.000103
-0.920263,0.000357,0.000103
-0.917377,0.000053,0.000116
-0.916641,0.001560,0.000119
-0.916067,-0.000419,0.000121
-0.914785,0.000914,0.000127
-0.912226,0.000947,0.000138
-0.911292,0.001475,0.000142
-0.909500,0.000113,0.000150
-0.908248,-0.000293,0.000156
-0.907779,-0.000294,0.000158
-0.907355,0.000161,0.000159
-0.907334,0.000087,0.000160
-0.905770,0.001673,0.000166
-0.903149,-0.000000,0.000178
-0.900379,-0.000011,0.000190
-0.899491,-0.001165,0.000194
-0.899120,-0.000199,0.000196
-0.898415,0.000142,0.000199
-0.896941,0.002170,0.000205
-0.894418,0.000793,0.000216
-0.894072,0.002166,0.000218
-0.894072,-0.000402,0.000218
-0.892817,-0.000074,0.000223
-0.891277,-0.000552,0.000230
-0.891203,0.000221,0.000230
-0.889992,0.001440,0.000236
-0.889476,-0.000359,0.000238
-0.889388,-0.002310,0.000238
-0.884995,0.001253,0.000258
-0.884995,0.000519,0.000258
-0.883307,-0.000567,0.000265
-0.882915,-0.001561,0.000267
-0.882590,-0.000906,0.000268
-0.880864,-0.000567,0.000276
-0.880537,-0.000384,0.000277
-0.877210,0.000347,0.000292
-0.876784,0.000736,0.000294
-0.875918,-0.001078,0.000298
-0.875918,-0.001250,0.000298
-0.874926,-0.001350,0.000302
-0.874626,0.000315,0.000304
-0.872196,0.001275,0.000315
-0.871736,0.002247,0.000317
-0.871597,-0.000388,0.000317
-0.871566,-0.000620,0.000317
-0.868239,-0.001652,0.000332
-0.866841,-0.000705,0.000338
-0.866841,0.000383,0.000338
-0.866447,-0.000335,0.000340
-0.866338,0.000879,0.000341
-0.863782,-0.001912,0.000352
-0.862607,0.001782,0.000358
-0.862292,-0.000622,0.000359
-0.861085,-0.000017,0.000364
-0.857764,0.000140,0.000379
-0.855683,0.000896,0.000389
-0.853888,-0.000510,0.000397
-0.853719,0.001797,0.000397
-0.853479,0.000052,0.000398
-0.849762,0.001580,0.000415
-0.849265,0.001399,0.000417
-0.848687,0.001926,0.000420
-0.847799,-0.000290,0.000424
-0.844920,-0.000983,0.000437
-0.844779,0.000025,0.000438
-0.842754,-0.000506,0.000447
-0.841474,0.001176,0.000453
-0.839610,0.001457,0.000461
-0.839537,0.000915,0.000461
-0.835840,0.000722,0.000478
-0.833306,0.000492,0.000490
-0.833186,-0.000257,0.000490
-0.830533,0.000562,0.000502
-0.830533,0.001895,0.000502
-0.827752,0.001217,0.000515
-0.826901,-0.000414,0.000519
-0.826094,0.002341,0.000523
-0.825185,0.001228,0.000527
-0.824898,0.001067,0.000528
-0.823393,0.001110,0.000535
-0.821456,0.002484,0.000544
-0.821456,0.000625,0.000544
-0.820230,0.002846,0.000550
-0.818813,0.000792,0.000556
-0.817961,0.001658,0.000560
-0.817080,0.000439,0.000564
-0.816641,-0.000905,0.000566
-0.816610,-0.000147,0.000566
-0.813942,-0.000260,0.000579
-0.812379,-0.001204,0.000586
-0.809022,-0.000050,0.000601
-0.808322,0.002092,0.000604
-0.807838,0.001014,0.000607
-0.805713,0.000755,0.000617
-0.804321,0.001167,0.000623
-0.803303,-0.000608,0.000628
-0.803303,0.000542,0.000628
-0.801866,0.000284,0.000634
-0.800082,0.000776,0.000643
-0.800034,0.000162,0.000643
-0.799536,0.001449,0.000645
-0.798710,0.001530,0.000649
-0.796483,0.002277,0.000660
-0.794418,0.001288,0.000669
-0.794226,0.001619,0.000670
-0.791195,0.000977,0.000684
-0.791143,0.001721,0.000684
-0.789582,0.000800,0.000692
-0.785149,0.000482,0.000713
-0.785149,0.000400,0.000713
-0.785130,0.000681,0.000713
-0.783458,0.001002,0.000720
-0.783307,0.000083,0.000721
-0.780453,-0.000090,0.000735
-0.780340,0.000711,0.000735
-0.776678,0.000469,0.000752
-0.776072,0.001901,0.000755
-0.775335,0.000567,0.000759
-0.775169,0.000712,0.000760
-0.773695,0.001764,0.000767
-0.772196,0.001673,0.000774
-0.770723,0.001376,0.000781
-0.769576,0.001085,0.000786
-0.767781,0.000611,0.000795
-0.766995,0.000139,0.000798
-0.766995,0.001597,0.000798
-0.764325,-0.000933,0.000811
-0.762197,0.000451,0.000821
-0.762160,0.001728,0.000821
-0.761085,0.000237,0.000827
-0.758813,0.000431,0.000837
-0.757918,0.000318,0.000842
-0.757918,0.000607,0.000842
-0.756317,0.001429,0.000849
-0.755386,0.000783,0.000854
-0.753429,-0.000166,0.000863
-0.753069,-0.000357,0.000865
-0.750305,0.001526,0.000878
-0.749974,0.000276,0.000880
-0.748841,-0.001272,0.000885
-0.748050,-0.000242,0.000889
-0.747643,0.000423,0.000891
-0.746350,0.001063,0.000897
-0.744772,0.000723,0.000905
-0.743940,0.000179,0.000909
-0.742017,-0.000754,0.000918
-0.739764,0.001358,0.000929
-0.739764,0.001039,0.000929
-0.739078,-0.001072,0.000932
-0.737507,0.000478,0.000940
-0.733729,0.001202,0.000959
-0.733126,0.002264,0.000961
-0.731857,0.002333,0.000968
-0.730687,0.003349,0.000973
-0.730687,0.002904,0.000973
-0.730311,0.000040,0.000975
-0.728568,0.000766,0.000984
-0.727751,0.001739,0.000988
-0.725441,-0.000020,0.000999
-0.721610,0.000519,0.001018
-0.719628,0.001832,0.001028
-0.717364,0.002106,0.001039
-0.716640,0.001383,0.001042
-0.716556,0.002197,0.001043
-0.715759,0.002117,0.001047
-0.712533,0.001704,0.001063
-0.710689,0.000675,0.001072
-0.710376,0.000740,0.001073
-0.707428,-0.000588,0.001088
-0.705529,0.001120,0.001098
-0.704996,0.000395,0.001100
-0.704091,0.001452,0.001105
-0.703456,-0.001940,0.001108
-0.703456,0.002325,0.001108
-0.702871,-0.000945,0.001111
-0.701750,0.000328,0.001116
-0.701388,0.000485,0.001118
-0.700577,0.000429,0.001122
-0.698693,0.001204,0.001132
-0.698299,0.001798,0.001134
-0.696025,-0.000974,0.001145
-0.694418,0.001041,0.001153
-0.694379,0.002086,0.001154
-0.694379,0.001661,0.001154
-0.694233,-0.000181,0.001154
-0.692289,0.001481,0.001164
-0.689574,0.000575,0.001178
-0.689171,0.001120,0.001180
-0.688378,0.000841,0.001184
-0.685302,0.002206,0.001200
-0.685302,-0.001338,0.001200
-0.684286,0.001252,0.001205
-0.684000,0.001395,0.001206
-0.683469,0.003213,0.001209
-0.683307,-0.000791,0.001210
-0.681674,0.002121,0.001218
-0.680043,0.002421,0.001227
-0.675056,0.002759,0.001252
-0.673886,0.002492,0.001258
-0.672706,-0.000403,0.001264
-0.672465,0.000606,0.001265
-0.670915,0.000030,0.001273
-0.669880,0.002247,0.001279
-0.667424,-0.000171,0.001292
-0.667322,0.001028,0.001292
-0.667148,0.001816,0.001293
-0.661943,0.000497,0.001320
-0.660539,0.003326,0.001328
-0.659136,0.000422,0.001335
-0.658003,0.000621,0.001341
-0.657053,0.001836,0.001346
-0.655474,0.002139,0.001354
-0.652971,-0.000891,0.001367
-0.652658,0.000169,0.001369
-0.651179,-0.001328,0.001377
-0.650848,-0.000208,0.001379
-0.649974,0.001248,0.001383
-0.648994,0.003539,0.001389
-0.648994,-0.000192,0.001389
-0.648113,0.002713,0.001393
-0.646021,-0.000358,0.001404
-0.644900,0.001976,0.001410
-0.643542,0.000013,0.001418
-0.643530,0.000696,0.001418
-0.642560,0.000208,0.001423
-0.641068,0.001743,0.001431
-0.640416,0.002965,0.001435
-0.639174,0.002726,0.001441
-0.634402,0.001550,0.001467
-0.634272,-0.000141,0.001468
-0.631504,0.001923,0.001483
-0.630840,-0.000107,0.001487
-0.630840,-0.000303,0.001487
-0.630235,0.001206,0.001490
-0.629080,-0.001038,0.001496
