# Training inputs, Training outputs, Predictions
-0.999531,-0.000083,0.000068
-0.998948,0.000221,0.000069
-0.996748,-0.001261,0.000074
-0.995607,0.001788,0.000076
-0.994439,0.001012,0.000079
-0.993919,0.001331,0.000080
-0.993919,0.000545,0.000080
-0.992727,0.000498,0.000083
-0.990660,0.000927,0.000087
-0.990618,0.000255,0.000087
-0.984844,-0.002216,0.000100
-0.984842,-0.000023,0.000100
-0.984842,0.000620,0.000100
-0.983308,0.000906,0.000104
-0.982372,0.000991,0.000106
-0.981274,-0.000215,0.000108
-0.979921,-0.001254,0.000111
-0.978234,0.001216,0.000115
-0.975765,0.000252,0.000121
-0.975765,0.000137,0.000121
-0.974083,-0.000278,0.000125
-0.974081,-0.000489,0.000125
-0.972196,0.000427,0.000129
-0.972146,0.000339,0.000129
-0.969930,-0.000215,0.000134
-0.968697,-0.000622,0.000137
-0.966688,0.000832,0.000142
-0.966688,0.000451,0.000142
-0.965404,-0.000654,0.000145
-0.963741,-0.000382,0.000149
-0.963317,-0.000481,0.000150
-0.963018,-0.001114,0.000151
-0.961695,-0.001057,0.000154
-0.961085,-0.001440,0.000156
-0.960991,-0.000042,0.000156
-0.958003,0.001196,0.000163
-0.957611,-0.000374,0.000164
-0.957507,0.000144,0.000164
-0.954346,0.000225,0.000172
-0.953890,0.000209,0.000173
-0.952554,-0.000773,0.000176
-0.950886,0.000235,0.000180
-0.949974,-0.000139,0.000182
-0.949248,-0.001150,0.000184
-0.949219,0.001170,0.000184
-0.948534,0.000557,0.000186
-0.944761,-0.000517,0.000196
-0.940931,-0.000131,0.000205
-0.939995,0.000899,0.000208
-0.939457,0.000705,0.000209
-0.938863,0.001134,0.000210
-0.935633,0.000615,0.000219
-0.934756,0.001047,0.000221
-0.934173,-0.000307,0.000222
-0.932643,0.000196,0.000227
-0.930380,-0.000168,0.000232
-0.930380,0.000597,0.000232
-0.925644,0.001167,0.000245
-0.925233,0.002930,0.000246
-0.924355,-0.001621,0.000248
-0.921852,-0.000581,0.000255
-0.921303,0.001189,0.000256
-0.921303,-0.000644,0.000256
-0.920264,0.001081,0.000259
-0.920263,-0.000345,0.000259
-0.918311,0.000388,0.000265
-0.916641,0.001291,0.000269
-0.916294,-0.000227,0.000270
-0.911292,-0.001193,0.000284
-0.909500,0.000196,0.000289
-0.908248,-0.000166,0.000292
-0.907779,0.001631,0.000293
-0.907334,-0.000104,0.000295
-0.905530,0.001599,0.000300
-0.903849,-0.000723,0.000304
-0.903149,0.002140,0.000306
-0.900379,0.001731,0.000314
-0.898737,-0.000991,0.000319
-0.898415,0.001454,0.000320
-0.894418,0.001028,0.000331
-0.894072,-0.000098,0.000332
-0.889992,-0.000193,0.000344
-0.889476,-0.001758,0.000346
-0.889388,0.000809,0.000346
-0.887973,0.000817,0.000350
-0.885973,-0.001232,0.000356
-0.884995,-0.000384,0.000359
-0.883307,0.001212,0.000364
-0.882915,-0.000053,0.000365
-0.882590,0.000338,0.000366
-0.880864,0.000437,0.000371
-0.877210,-0.000217,0.000382
-0.876784,-0.000589,0.000384
-0.875918,-0.000323,0.000386
-0.874926,0.000359,0.000389
-0.874626,-0.000042,0.000390
-0.871736,-0.000637,0.000399
-0.871597,0.001809,0.000400
-0.871566,0.000186,0.000400
-0.868239,-0.000101,0.000410
-0.866841,0.000009,0.000415
-0.866841,-0.001097,0.000415
-0.866447,0.000404,0.000416
-0.866338,0.000802,0.000416
-0.863782,0.001951,0.000424
-0.862658,0.000497,0.000428
-0.862292,0.000776,0.000429
-0.861085,0.002490,0.000432
-0.858050,-0.000944,0.000442
-0.857764,0.000210,0.000443
