# Training inputs, Training outputs, Predictions
-0.999531,-0.000395,0.001149
-0.998948,0.000829,0.001149
-0.996748,-0.000809,0.001149
-0.994419,0.000615,0.001149
-0.993919,0.001310,0.001149
-0.993919,0.001276,0.001149
-0.992727,-0.000696,0.001149
-0.990660,0.000343,0.001149
-0.990618,-0.000828,0.001149
-0.984844,-0.000740,0.001149
-0.984842,0.000302,0.001149
-0.984842,0.001370,0.001149
-0.983048,0.000653,0.001149
-0.982372,0.000584,0.001149
-0.979921,0.000396,0.001149
-0.978234,-0.000690,0.001149
-0.975765,0.001539,0.001149
-0.974083,0.000527,0.001149
-0.974081,0.001771,0.001149
-0.972410,-0.000021,0.001149
-0.972196,-0.000563,0.001149
-0.972146,0.001411,0.001149
-0.968697,0.002604,0.001149
-0.966688,0.000754,0.001149
-0.966688,0.000905,0.001149
-0.965795,0.000333,0.001149
-0.965404,-0.000307,0.001149
-0.963317,0.001080,0.001149
-0.963018,-0.001037,0.001149
-0.961695,0.000023,0.001149
-0.961085,0.000404,0.001149
-0.960991,0.000465,0.001149
-0.958003,-0.000762,0.001149
-0.957611,-0.001529,0.001149
-0.957611,-0.000255,0.001149
-0.957507,0.002149,0.001149
-0.954346,0.000259,0.001149
-0.953890,0.000150,0.001149
-0.952554,-0.000382,0.001149
-0.952052,-0.001593,0.001149
-0.950886,0.001109,0.001149
-0.949248,-0.000184,0.001149
-0.949219,0.001034,0.001149
-0.948534,-0.001388,0.001149
-0.947234,0.000048,0.001149
-0.944761,-0.000036,0.001149
-0.943597,-0.000678,0.001149
-0.943112,0.000096,0.001149
-0.941790,-0.000415,0.001149
-0.940931,-0.000131,0.001149
-0.939457,-0.001551,0.001149
-0.939457,-0.000642,0.001149
-0.938863,-0.000362,0.001149
-0.936369,0.000367,0.001149
-0.935633,-0.000860,0.001149
-0.934173,-0.000632,0.001149
-0.932772,0.002411,0.001149
-0.932643,0.002147,0.001149
-0.931027,-0.000148,0.001149
-0.927752,-0.002332,0.001149
-0.926505,-0.002288,0.001149
-0.925644,-0.000709,0.001149
-0.925233,-0.000037,0.001149
-0.924355,-0.001676,0.001149
-0.921303,-0.000614,0.001149
-0.921303,0.001567,0.001149
-0.920264,0.000940,0.001149
-0.920263,-0.001097,0.001149
-0.917377,0.001599,0.001149
-0.916641,0.000781,0.001149
-0.916067,-0.000764,0.001149
-0.914785,-0.000143,0.001149
-0.912226,-0.000060,0.001149
-0.911292,0.001379,0.001149
-0.909500,0.002368,0.001149
-0.908248,-0.000750,0.001149
-0.907779,-0.001230,0.001149
-0.907355,0.000236,0.001149
-0.907334,-0.000458,0.001149
-0.905770,-0.000874,0.001149
-0.903149,-0.000407,0.001149
-0.900379,-0.000040,0.001149
-0.899491,-0.000325,0.001149
-0.899120,-0.000148,0.001149
-0.898415,-0.000758,0.001149
-0.896941,0.000095,0.001149
-0.894418,-0.000449,0.001149
-0.894072,-0.000412,0.001149
-0.894072,0.000273,0.001149
-0.892817,-0.000091,0.001149
-0.891277,0.001079,0.001149
-0.891203,0.002070,0.001149
-0.889992,0.000658,0.001149
-0.889476,0.000025,0.001149
-0.889388,-0.001116,0.001149
-0.884995,0.000863,0.001149
-0.884995,0.001180,0.001149
-0.883307,0.000380,0.001149
-0.882915,-0.000500,0.001149
-0.882590,0.000516,0.001149
-0.880864,-0.000864,0.001149
-0.880537,0.000719,0.001149
-0.877210,-0.000551,0.001149
-0.876784,0.001002,0.001149
-0.875918,0.000291,0.001149
-0.875918,0.000436,0.001149
-0.874926,-0.000194,0.001149
-0.874626,0.001636,0.001149
-0.872196,-0.001281,0.001149
-0.871736,-0.000180,0.001149
-0.871597,-0.000623,0.001149
-0.871566,0.000337,0.001149
-0.868239,-0.000223,0.001149
-0.866841,-0.001188,0.001149
-0.866841,-0.000663,0.001149
-0.866447,0.000565,0.001149
-0.866338,0.000367,0.001149
-0.863782,0.001299,0.001149
-0.862607,0.000043,0.001149
-0.862292,0.001259,0.001149
-0.861085,-0.002160,0.001149
-0.857764,0.001481,0.001149
-0.855683,0.000913,0.001149
-0.853888,0.000259,0.001149
-0.853719,0.000131,0.001149
-0.853479,0.000199,0.001149
-0.849762,0.000462,0.001149
-0.849265,-0.000732,0.001149
-0.848687,0.000466,0.001149
-0.847799,0.000778,0.001149
-0.844920,0.002092,0.001149
-0.844779,0.000615,0.001149
-0.842754,0.000748,0.001149
-0.841474,0.000315,0.001149
-0.839610,0.001014,0.001149
-0.839537,-0.000736,0.001149
-0.835840,0.000959,0.001149
-0.833306,0.000629,0.001149
-0.833186,-0.000147,0.001149
-0.830533,0.001072,0.001149
-0.830533,0.001241,0.001149
-0.827752,0.001203,0.001149
-0.826901,0.000179,0.001149
-0.826094,0.000615,0.001149
-0.825185,0.001218,0.001149
-0.824898,0.000348,0.001149
-0.823393,0.000276,0.001149
-0.821456,0.000227,0.001149
-0.821456,0.000017,0.001149
-0.820230,-0.000424,0.001149
-0.818813,0.001729,0.001149
-0.817961,0.000729,0.001149
-0.817080,0.000674,0.001149
-0.816641,0.001584,0.001149
-0.816610,0.000877,0.001149
-0.813942,0.003086,0.001149
-0.812379,0.000619,0.001149
-0.809022,-0.000259,0.001149
-0.808322,0.001728,0.001149
-0.807838,-0.001431,0.001149
-0.805713,0.000002,0.001149
-0.804321,0.000850,0.001149
-0.803303,0.000622,0.001149
-0.803303,0.000659,0.001149
-0.801866,0.000418,0.001149
-0.800082,0.000809,0.001149
-0.800034,-0.000276,0.001149
-0.799536,0.001939,0.001149
-0.798710,-0.000065,0.001149
-0.796483,0.000834,0.001149
-0.794418,0.000589,0.001149
-0.794226,0.001810,0.001149
-0.791195,0.001684,0.001149
-0.791143,0.001039,0.001149
-0.789582,0.000757,0.001149
-0.785149,0.001084,0.001149
-0.785149,0.001026,0.001149
-0.785130,0.002643,0.001149
-0.783458,-0.000602,0.001149
-0.783307,0.002938,0.001149
-0.780453,0.002407,0.001149
-0.780340,-0.001070,0.001149
-0.776678,0.000942,0.001149
-0.776072,-0.000706,0.001149
-0.775335,0.002675,0.001149
-0.775169,0.000179,0.001149
-0.773695,0.002064,0.001149
-0.772196,0.002586,0.001149
-0.770723,0.000033,0.001149
-0.769576,0.000352,0.001149
-0.767781,0.001901,0.001149
-0.766995,0.000246,0.001149
-0.766995,0.001798,0.001149
-0.764325,0.000560,0.001149
-0.762197,0.002123,0.001149
-0.762160,0.000189,0.001149
-0.761085,-0.000177,0.001149
-0.758813,0.001056,0.001149
-0.757918,-0.001089,0.001149
-0.757918,0.000780,0.001149
-0.756317,0.000863,0.001149
-0.755386,0.001397,0.001149
-0.753429,-0.000862,0.001149
-0.753069,0.001566,0.001149
-0.750305,0.001010,0.001149
-0.749974,0.001503,0.001149
-0.748841,0.001679,0.001149
-0.748050,0.001373,0.001149
-0.747643,0.001585,0.001149
-0.746350,0.001278,0.001149
-0.744772,-0.000546,0.001149
-0.743940,0.000361,0.001149
-0.742017,0.000742,0.001149
-0.739764,0.001014,0.001149
-0.739764,0.000809,0.001149
-0.739078,0.001137,0.001149
-0.737507,0.000649,0.001149
-0.733729,0.000273,0.001149
-0.733126,0.001157,0.001149
-0.731857,0.001068,0.001149
-0.730687,0.001830,0.001149
-0.730687,0.001558,0.001149
-0.730311,0.000817,0.001149
-0.728568,0.000530,0.001149
-0.727751,0.002210,0.001149
-0.725441,0.002751,0.001149
-0.721610,0.001890,0.001149
-0.719628,0.002156,0.001149
-0.717364,0.000738,0.001149
-0.716640,0.001409,0.001149
-0.716556,-0.000561,0.001149
-0.715759,0.000434,0.001149
