# Training inputs, Training outputs, Predictions
-0.999531,0.001223,-0.000263
-0.998948,0.002377,-0.000260
-0.996748,0.000051,-0.000246
-0.994419,0.001308,-0.000232
-0.993919,0.000369,-0.000229
-0.993919,-0.000657,-0.000229
-0.992727,0.001268,-0.000222
-0.990660,0.000273,-0.000210
-0.990618,0.001585,-0.000209
-0.984844,0.000523,-0.000174
-0.984842,0.000820,-0.000174
-0.984842,0.000782,-0.000174
-0.983048,0.000558,-0.000164
-0.982372,-0.000069,-0.000160
-0.979921,0.001286,-0.000145
-0.978234,-0.000025,-0.000135
-0.975765,-0.000035,-0.000120
-0.974083,-0.000630,-0.000109
-0.974081,0.000795,-0.000109
-0.972410,0.001574,-0.000099
-0.972196,-0.001579,-0.000098
-0.972146,-0.000191,-0.000098
-0.968697,0.000593,-0.000077
-0.966688,0.001704,-0.000065
-0.966688,0.000589,-0.000065
-0.965795,0.000635,-0.000059
-0.965404,0.000091,-0.000057
-0.963317,0.001314,-0.000044
-0.963018,0.000970,-0.000043
-0.961695,0.001355,-0.000035
-0.961085,0.001244,-0.000031
-0.960991,-0.001024,-0.000030
-0.958003,-0.000566,-0.000012
-0.957611,0.001228,-0.000010
-0.957611,-0.000526,-0.000010
-0.957507,0.001165,-0.000009
-0.954346,0.000889,0.000010
-0.953890,0.000784,0.000013
-0.952554,0.000534,0.000021
-0.952052,-0.000122,0.000024
-0.950886,0.000298,0.000031
-0.949248,-0.001023,0.000041
-0.949219,-0.000220,0.000041
-0.948534,-0.000264,0.000045
-0.947234,0.000149,0.000053
-0.944761,0.001156,0.000068
-0.943597,-0.000542,0.000075
-0.943112,0.000512,0.000078
-0.941790,0.001415,0.000086
-0.940931,-0.000043,0.000091
-0.939457,-0.000617,0.000100
-0.939457,-0.000278,0.000100
-0.938863,-0.000288,0.000103
-0.936369,0.000465,0.000118
-0.935633,0.000278,0.000123
-0.934173,0.000463,0.000132
-0.932772,0.000047,0.000140
-0.932643,0.001374,0.000141
-0.931027,0.001283,0.000151
-0.927752,0.000521,0.000170
-0.926505,-0.001042,0.000178
-0.925644,-0.001586,0.000183
-0.925233,-0.000445,0.000185
-0.924355,-0.003523,0.000191
-0.921303,-0.000766,0.000209
-0.921303,0.000898,0.000209
-0.920264,-0.000307,0.000215
-0.920263,-0.000449,0.000215
-0.917377,0.000270,0.000233
-0.916641,-0.000404,0.000237
-0.916067,-0.001714,0.000241
-0.914785,0.001445,0.000248
-0.912226,0.000829,0.000264
-0.911292,-0.002910,0.000269
-0.909500,-0.000542,0.000280
-0.908248,0.002067,0.000288
-0.907779,0.000910,0.000291
-0.907355,0.001579,0.000293
-0.907334,-0.001235,0.000293
-0.905770,0.001073,0.000303
-0.903149,-0.000464,0.000319
-0.900379,-0.000405,0.000335
-0.899491,0.000390,0.000341
-0.899120,-0.000706,0.000343
-0.898415,-0.000416,0.000347
-0.896941,-0.000067,0.000356
-0.894418,-0.001706,0.000371
-0.894072,0.001430,0.000373
-0.894072,0.001050,0.000373
-0.892817,0.000770,0.000381
-0.891277,0.000268,0.000390
-0.891203,0.000331,0.000390
-0.889992,-0.000549,0.000398
-0.889476,0.000208,0.000401
-0.889388,0.000621,0.000401
-0.884995,-0.000477,0.000428
-0.884995,0.002617,0.000428
-0.883307,-0.001818,0.000438
-0.882915,0.000829,0.000440
-0.882590,0.000152,0.000442
-0.880864,-0.000002,0.000453
-0.880537,0.000730,0.000455
-0.877210,0.000941,0.000474
-0.876784,-0.000270,0.000477
-0.875918,0.000824,0.000482
-0.875918,0.001396,0.000482
-0.874926,-0.001033,0.000488
-0.874626,0.001041,0.000490
-0.872196,0.000272,0.000505
-0.871736,0.001081,0.000507
-0.871597,0.000620,0.000508
-0.871566,-0.001480,0.000508
-0.868239,-0.000149,0.000528
-0.866841,-0.001255,0.000537
-0.866841,-0.000383,0.000537
-0.866447,-0.000415,0.000539
-0.866338,-0.000164,0.000540
-0.863782,-0.000010,0.000555
-0.862607,0.000549,0.000562
-0.862292,-0.000514,0.000564
-0.861085,0.000111,0.000571
-0.857764,0.002228,0.000591
-0.855683,0.000815,0.000604
-0.853888,0.002111,0.000614
-0.853719,-0.000424,0.000615
-0.853479,0.000254,0.000617
-0.849762,0.000589,0.000639
-0.849265,-0.000589,0.000642
-0.848687,-0.000381,0.000646
-0.847799,0.001556,0.000651
-0.844920,-0.000839,0.000668
-0.844779,0.000253,0.000669
-0.842754,0.000678,0.000681
-0.841474,0.000623,0.000689
-0.839610,0.002255,0.000700
-0.839537,0.002227,0.000700
-0.835840,0.000895,0.000723
-0.833306,-0.001066,0.000738
-0.833186,0.000554,0.000738
-0.830533,-0.000347,0.000754
-0.830533,0.000559,0.000754
-0.827752,0.000835,0.000771
-0.826901,0.001526,0.000776
-0.826094,0.000404,0.000781
-0.825185,0.001753,0.000786
-0.824898,0.000935,0.000788
-0.823393,0.001388,0.000797
-0.821456,0.000511,0.000808
-0.821456,0.000693,0.000808
-0.820230,0.001499,0.000816
-0.818813,0.001879,0.000824
-0.817961,0.001010,0.000829
-0.817080,0.000618,0.000835
-0.816641,0.001956,0.000837
-0.816610,0.001013,0.000837
-0.813942,-0.000710,0.000853
-0.812379,-0.000443,0.000863
-0.809022,0.000990,0.000883
-0.808322,0.001009,0.000887
-0.807838,0.001238,0.000890
-0.805713,0.001594,0.000902
-0.804321,0.001726,0.000911
-0.803303,0.001428,0.000917
-0.803303,0.000548,0.000917
-0.801866,-0.000242,0.000925
-0.800082,-0.000304,0.000936
-0.800034,0.001133,0.000936
-0.799536,0.001031,0.000939
-0.798710,-0.000520,0.000944
-0.796483,0.001565,0.000957
-0.794418,0.001726,0.000970
-0.794226,0.000273,0.000971
-0.791195,0.000342,0.000989
-0.791143,-0.000247,0.000989
-0.789582,0.001569,0.000998
-0.785149,0.002194,0.001025
-0.785149,0.000688,0.001025
-0.785130,0.001174,0.001025
-0.783458,0.001803,0.001035
-0.783307,0.001154,0.001036
-0.780453,0.000691,0.001053
-0.780340,0.000341,0.001053
-0.776678,0.001806,0.001075
-0.776072,0.000890,0.001079
-0.775335,0.001679,0.001083
-0.775169,0.000562,0.001084
-0.773695,-0.000188,0.001093
-0.772196,0.001467,0.001102
-0.770723,0.002164,0.001110
-0.769576,0.001485,0.001117
-0.767781,0.001775,0.001128
-0.766995,0.001681,0.001132
-0.766995,-0.000411,0.001132
-0.764325,0.001962,0.001148
-0.762197,0.000514,0.001161
-0.762160,-0.000038,0.001161
-0.761085,0.000459,0.001167
-0.758813,0.000996,0.001181
-0.757918,0.000549,0.001186
-0.757918,0.000035,0.001186
-0.756317,0.000919,0.001196
-0.755386,0.000281,0.001201
-0.753429,0.000805,0.001213
-0.753069,0.001172,0.001215
-0.750305,0.003043,0.001231
-0.749974,0.001017,0.001233
-0.748841,0.000109,0.001240
-0.748050,0.000108,0.001244
-0.747643,0.001480,0.001247
-0.746350,0.001196,0.001254
-0.744772,0.001435,0.001264
-0.743940,0.002131,0.001269
-0.742017,-0.000062,0.001280
-0.739764,-0.000984,0.001293
-0.739764,0.001277,0.001293
-0.739078,0.002798,0.001297
-0.737507,0.000214,0.001307
-0.733729,0.000519,0.001329
-0.733126,0.001465,0.001332
-0.731857,0.000569,0.001340
-0.730687,0.002630,0.001347
-0.730687,0.001692,0.001347
-0.730311,0.000843,0.001349
-0.728568,0.001967,0.001359
-0.727751,0.001245,0.001364
-0.725441,0.001200,0.001377
-0.721610,0.000143,0.001400
-0.719628,0.001541,0.001412
-0.717364,0.001757,0.001425
-0.716640,0.003250,0.001429
-0.716556,-0.001155,0.001430
-0.715759,0.000256,0.001434
-0.712533,0.000138,0.001453
-0.710689,-0.000690,0.001464
-0.710376,0.002599,0.001466
-0.707428,0.000297,0.001483
-0.705529,-0.000963,0.001494
-0.704996,0.000557,0.001497
-0.704091,-0.000781,0.001503
-0.703456,-0.000810,0.001506
-0.703456,0.001785,0.001506
-0.702871,0.002386,0.001510
-0.701750,-0.000327,0.001517
-0.701388,0.001351,0.001519
-0.700577,0.000170,0.001523
-0.698693,0.000986,0.001534
-0.698299,0.002524,0.001537
-0.696025,0.001441,0.001550
-0.694418,0.001511,0.001559
-0.694379,0.000894,0.001560
-0.694379,0.001702,0.001560
-0.694233,0.000310,0.001560
-0.692289,-0.000676,0.001572
-0.689574,0.002658,0.001588
-0.689171,0.002668,0.001590
-0.688378,0.001926,0.001595
-0.685302,0.002099,0.001613
-0.685302,0.001076,0.001613
-0.684286,0.002371,0.001618
-0.684000,-0.000286,0.001620
-0.683469,-0.000622,0.001623
-0.683307,0.002701,0.001624
-0.681674,0.002316,0.001634
-0.680043,0.001934,0.001643
