# Training inputs, Training outputs, Predictions
-0.999531,0.000011,-0.004119
-0.998948,0.000406,-0.004118
-0.996748,-0.001616,-0.004116
-0.994419,-0.000379,-0.004113
-0.993919,0.001169,-0.004113
-0.993919,0.000219,-0.004113
-0.992727,0.000877,-0.004112
-0.990660,-0.000032,-0.004109
-0.990618,-0.000292,-0.004109
-0.984844,0.000731,-0.004103
-0.984842,0.001375,-0.004103
-0.984842,0.000213,-0.004103
-0.983048,0.001669,-0.004100
-0.982372,0.001056,-0.004100
-0.979921,-0.001238,-0.004097
-0.978234,-0.001046,-0.004095
-0.975765,-0.000050,-0.004092
-0.974083,-0.000138,-0.004090
-0.974081,0.000479,-0.004090
-0.972410,-0.000567,-0.004088
-0.972196,-0.001193,-0.004087
-0.972146,0.000115,-0.004087
-0.968697,0.001256,-0.004083
-0.966688,0.000784,-0.004081
-0.966688,-0.001812,-0.004081
-0.965795,-0.000078,-0.004079
-0.965404,0.000979,-0.004079
-0.963317,0.001417,-0.004076
-0.963018,-0.000679,-0.004076
-0.961695,0.000873,-0.004074
-0.961085,-0.001827,-0.004073
-0.960991,0.000483,-0.004073
-0.958003,-0.000208,-0.004069
-0.957611,-0.000769,-0.004069
-0.957611,0.000010,-0.004069
-0.957507,-0.001958,-0.004069
-0.954346,-0.000863,-0.004065
-0.953890,-0.000343,-0.004064
-0.952554,0.001495,-0.004062
-0.952052,0.000138,-0.004062
-0.950886,-0.000592,-0.004060
-0.949248,0.001487,-0.004058
-0.949219,0.000574,-0.004058
-0.948534,-0.000570,-0.004057
-0.947234,0.001163,-0.004055
-0.944761,0.001696,-0.004052
-0.943597,0.001866,-0.004050
-0.943112,0.000702,-0.004049
-0.941790,0.001142,-0.004048
-0.940931,-0.000327,-0.004046
-0.939457,-0.000303,-0.004044
-0.939457,0.000031,-0.004044
-0.938863,-0.000567,-0.004043
-0.936369,0.000777,-0.004040
-0.935633,0.000001,-0.004039
-0.934173,0.001190,-0.004037
-0.932772,0.000459,-0.004035
-0.932643,0.000183,-0.004035
-0.931027,0.001260,-0.004032
-0.927752,-0.001217,-0.004027
-0.926505,0.000112,-0.004026
-0.925644,-0.000955,-0.004024
-0.925233,0.000612,-0.004024
-0.924355,-0.000772,-0.004022
-0.921303,0.001511,-0.004018
-0.921303,-0.000516,-0.004018
-0.920264,-0.001504,-0.004016
-0.920263,0.000570,-0.004016
-0.917377,0.001250,-0.004012
-0.916641,-0.000456,-0.004010
-0.916067,0.001461,-0.004009
-0.914785,0.001731,-0.004007
-0.912226,-0.001299,-0.004003
-0.911292,-0.001747,-0.004002
-0.909500,0.000110,-0.003999
-0.908248,-0.000183,-0.003997
-0.907779,0.001188,-0.003996
-0.907355,-0.000174,-0.003995
-0.907334,0.002565,-0.003995
-0.905770,-0.001174,-0.003993
-0.903149,-0.000162,-0.003989
-0.900379,0.001856,-0.003984
-0.899491,0.000856,-0.003982
-0.899120,-0.000466,-0.003982
-0.898415,0.001055,-0.003981
-0.896941,0.000351,-0.003978
-0.894418,0.001658,-0.003974
-0.894072,0.000922,-0.003973
-0.894072,0.000728,-0.003973
-0.892817,-0.001093,-0.003971
-0.891277,0.000633,-0.003968
-0.891203,0.000248,-0.003968
-0.889992,0.000607,-0.003966
