# Training inputs, Training outputs, Predictions
-0.999531,0.000038,-0.000096
-0.998948,0.000512,-0.000093
-0.996748,-0.000110,-0.000083
-0.994419,0.000018,-0.000072
-0.993919,-0.001765,-0.000070
-0.993919,-0.000666,-0.000070
-0.992727,0.002421,-0.000064
-0.990660,0.000480,-0.000055
-0.990618,0.001937,-0.000054
-0.984844,0.001796,-0.000028
-0.984842,0.001307,-0.000028
-0.984842,-0.000160,-0.000028
-0.983048,0.001209,-0.000019
-0.982372,0.002988,-0.000016
-0.979921,-0.000582,-0.000005
-0.978234,-0.001688,0.000003
-0.975765,-0.000862,0.000014
-0.974083,-0.001421,0.000021
-0.974081,-0.001265,0.000021
-0.972410,-0.000400,0.000029
-0.972196,0.000950,0.000030
-0.972146,-0.000190,0.000030
-0.968697,0.002055,0.000046
-0.966688,0.000296,0.000055
-0.966688,0.000680,0.000055
-0.965795,0.000551,0.000059
-0.965404,-0.000975,0.000060
-0.963317,-0.000090,0.000070
-0.963018,0.000904,0.000071
-0.961695,-0.000527,0.000077
-0.961085,0.000335,0.000080
-0.960991,0.001905,0.000080
-0.958003,0.000185,0.000093
-0.957611,0.000487,0.000095
-0.957611,0.000902,0.000095
-0.957507,0.000290,0.000096
-0.954346,0.000600,0.000110
-0.953890,0.000083,0.000112
-0.952554,0.001020,0.000117
-0.952052,0.000654,0.000120
-0.950886,0.000328,0.000125
-0.949248,0.000016,0.000132
-0.949219,0.000377,0.000132
-0.948534,0.001520,0.000135
-0.947234,-0.000961,0.000141
-0.944761,-0.000045,0.000152
-0.943597,-0.000515,0.000157
-0.943112,0.000773,0.000159
-0.941790,0.000065,0.000165
-0.940931,-0.000051,0.000168
-0.939457,-0.000580,0.000175
-0.939457,0.000214,0.000175
-0.938863,0.000802,0.000177
-0.936369,-0.000063,0.000188
-0.935633,-0.001405,0.000191
-0.934173,0.000383,0.000197
-0.932772,0.001536,0.000204
-0.932643,0.000531,0.000204
-0.931027,-0.000386,0.000211
-0.927752,0.000116,0.000225
-0.926505,-0.000253,0.000230
-0.925644,0.000005,0.000234
-0.925233,-0.000046,0.000236
